4.000000,1.000000,5.000000,16.000000,2.000000,5.000000,0.000000,2.000000,179.000000,0.875000,0.000000,0.000000,0.333330,0.000000,0.000000,41.750000,20.000000,8.750000,1.000000
12.000000,7.000000,7.000000,57.000000,52.000000,1.000000,7.000000,10.000000,279.000000,1.000000,2.000000,0.983430,0.277780,0.000000,0.000000,21.833000,3.000000,1.333300,1.000000
19.000000,5.000000,31.000000,132.000000,57.000000,16.000000,22.000000,12.000000,828.000000,1.000000,6.000000,0.973170,0.210530,1.000000,1.000000,42.211000,21.000000,3.210500,1.000000
6.000000,1.000000,29.000000,14.000000,7.000000,29.000000,1.000000,6.000000,49.000000,1.000000,1.000000,0.000000,0.583330,0.000000,0.000000,6.833300,1.000000,0.833300,0.000000
7.000000,6.000000,9.000000,58.000000,5.000000,4.000000,8.000000,1.000000,300.000000,1.000000,1.000000,0.991020,0.500000,4.000000,12.000000,41.143000,5.000000,1.714300,1.000000
14.000000,7.000000,7.000000,54.000000,65.000000,3.000000,7.000000,4.000000,313.000000,1.000000,1.000000,0.980480,0.285710,0.000000,0.000000,20.857000,3.000000,1.071400,1.000000
30.000000,7.000000,22.000000,137.000000,315.000000,7.000000,20.000000,4.000000,1603.000000,0.888890,5.000000,0.958880,0.233330,2.000000,2.000000,51.533000,11.000000,2.033300,1.000000
2.000000,2.000000,6.000000,8.000000,0.000000,1.000000,6.000000,0.000000,69.000000,0.000000,1.000000,0.875000,0.571430,1.000000,1.000000,32.500000,7.000000,3.500000,0.000000
9.000000,1.000000,4.000000,18.000000,0.000000,4.000000,1.000000,8.000000,361.000000,0.106380,16.000000,0.000000,0.406250,0.000000,0.000000,33.889000,2.000000,1.000000,0.000000
5.000000,2.000000,7.000000,22.000000,4.000000,1.000000,6.000000,3.000000,93.000000,1.000000,0.000000,0.636360,0.600000,0.000000,0.000000,17.200000,4.000000,1.400000,0.000000
1.000000,1.000000,10.000000,2.000000,0.000000,9.000000,1.000000,1.000000,12.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000
5.000000,6.000000,6.000000,39.000000,0.000000,3.000000,5.000000,2.000000,210.000000,1.000000,1.000000,0.993890,0.320000,0.000000,0.000000,40.000000,2.000000,1.000000,0.000000
5.000000,7.000000,8.000000,52.000000,2.000000,1.000000,8.000000,4.000000,364.000000,1.000000,1.000000,0.993910,0.466670,0.000000,0.000000,70.800000,3.000000,1.600000,0.000000
2.000000,2.000000,10.000000,9.000000,1.000000,1.000000,9.000000,2.000000,106.000000,0.000000,0.000000,0.947370,0.625000,2.000000,2.000000,52.000000,1.000000,0.500000,0.000000
10.000000,2.000000,5.000000,28.000000,13.000000,3.000000,4.000000,9.000000,230.000000,0.750000,1.000000,0.724140,0.472220,1.000000,3.000000,21.600000,3.000000,1.200000,1.000000
3.000000,6.000000,4.000000,34.000000,1.000000,1.000000,3.000000,1.000000,370.000000,1.000000,0.000000,0.996990,1.000000,2.000000,4.000000,118.000000,5.000000,2.666700,0.000000
2.000000,8.000000,10.000000,30.000000,1.000000,2.000000,9.000000,2.000000,175.000000,0.000000,0.000000,0.998840,0.750000,2.000000,3.000000,86.500000,15.000000,7.500000,1.000000
8.000000,5.000000,4.000000,33.000000,28.000000,2.000000,2.000000,7.000000,143.000000,0.000000,0.000000,0.992970,0.500000,1.000000,1.000000,16.875000,3.000000,1.125000,0.000000
7.000000,1.000000,36.000000,7.000000,21.000000,36.000000,0.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.523810,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
8.000000,6.000000,5.000000,31.000000,20.000000,2.000000,4.000000,1.000000,123.000000,0.666670,1.000000,0.991020,0.500000,4.000000,12.000000,14.000000,2.000000,0.875000,1.000000
30.000000,4.000000,10.000000,73.000000,337.000000,7.000000,7.000000,25.000000,628.000000,1.000000,3.000000,0.957040,0.127780,3.000000,18.000000,19.333000,20.000000,1.900000,1.000000
4.000000,2.000000,12.000000,21.000000,6.000000,1.000000,11.000000,1.000000,279.000000,0.000000,0.000000,0.857140,0.450000,1.000000,1.000000,68.500000,4.000000,2.250000,0.000000
11.000000,1.000000,14.000000,30.000000,15.000000,9.000000,8.000000,7.000000,182.000000,0.000000,3.000000,0.000000,0.236360,0.000000,0.000000,15.273000,3.000000,1.090900,0.000000
2.000000,2.000000,12.000000,22.000000,1.000000,1.000000,11.000000,1.000000,185.000000,0.000000,0.000000,0.947370,0.625000,1.000000,2.000000,91.500000,1.000000,0.500000,0.000000
2.000000,2.000000,10.000000,7.000000,1.000000,1.000000,9.000000,1.000000,79.000000,0.000000,0.000000,0.947370,0.625000,1.000000,1.000000,38.000000,1.000000,0.500000,0.000000
2.000000,2.000000,1.000000,5.000000,1.000000,0.000000,1.000000,2.000000,14.000000,0.000000,0.000000,0.923080,0.750000,0.000000,0.000000,6.000000,1.000000,0.500000,0.000000
3.000000,6.000000,3.000000,17.000000,1.000000,1.000000,2.000000,3.000000,263.000000,1.000000,0.000000,0.996990,1.000000,2.000000,4.000000,84.000000,5.000000,2.000000,1.000000
13.000000,1.000000,6.000000,32.000000,76.000000,5.000000,2.000000,8.000000,439.000000,0.333330,0.000000,0.000000,0.318180,0.000000,0.000000,32.538000,10.000000,2.461500,0.000000
5.000000,6.000000,5.000000,33.000000,2.000000,2.000000,3.000000,3.000000,191.000000,1.000000,1.000000,0.996240,0.437500,2.000000,11.000000,36.000000,8.000000,2.600000,1.000000
2.000000,1.000000,4.000000,2.000000,1.000000,3.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
45.000000,1.000000,41.000000,77.000000,898.000000,36.000000,5.000000,28.000000,1472.000000,0.250000,2.000000,0.000000,0.083333,0.000000,0.000000,31.622000,12.000000,2.022200,0.000000
36.000000,1.000000,23.000000,109.000000,630.000000,12.000000,14.000000,14.000000,1557.000000,0.000000,0.000000,0.000000,0.155980,0.000000,0.000000,42.250000,30.000000,3.111100,0.000000
1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000
22.000000,1.000000,12.000000,51.000000,129.000000,11.000000,6.000000,9.000000,593.000000,0.800000,5.000000,0.000000,0.140910,0.000000,0.000000,25.273000,11.000000,2.681800,1.000000
7.000000,1.000000,5.000000,12.000000,13.000000,5.000000,0.000000,6.000000,64.000000,1.000000,0.000000,0.000000,0.166670,0.000000,0.000000,7.857100,4.000000,1.571400,0.000000
17.000000,7.000000,5.000000,80.000000,98.000000,3.000000,4.000000,4.000000,662.000000,1.000000,0.000000,0.977540,0.187500,1.000000,3.000000,37.294000,5.000000,1.176500,0.000000
1.000000,4.000000,3.000000,2.000000,0.000000,2.000000,1.000000,1.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000
3.000000,6.000000,19.000000,13.000000,3.000000,19.000000,3.000000,3.000000,59.000000,1.000000,1.000000,0.996940,0.500000,0.000000,0.000000,18.333000,1.000000,0.666700,0.000000
19.000000,5.000000,13.000000,77.000000,71.000000,8.000000,10.000000,8.000000,498.000000,1.000000,3.000000,0.973170,0.198830,0.000000,0.000000,24.632000,9.000000,2.052600,1.000000
3.000000,6.000000,4.000000,24.000000,1.000000,1.000000,3.000000,1.000000,253.000000,1.000000,1.000000,0.996990,1.000000,1.000000,3.000000,80.000000,1.000000,0.666700,1.000000
5.000000,3.000000,5.000000,6.000000,2.000000,5.000000,0.000000,5.000000,36.000000,1.000000,0.000000,0.809520,0.466670,1.000000,1.000000,5.400000,1.000000,0.800000,0.000000
1.000000,3.000000,8.000000,2.000000,0.000000,6.000000,2.000000,1.000000,5.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000
10.000000,5.000000,17.000000,27.000000,29.000000,15.000000,2.000000,5.000000,258.000000,1.000000,0.000000,0.986400,0.500000,0.000000,0.000000,24.400000,2.000000,1.100000,1.000000
8.000000,1.000000,15.000000,9.000000,12.000000,13.000000,2.000000,0.000000,66.000000,1.000000,2.000000,0.000000,0.354170,0.000000,0.000000,6.875000,3.000000,1.250000,0.000000
19.000000,2.000000,11.000000,75.000000,123.000000,1.000000,11.000000,8.000000,1106.000000,1.000000,5.000000,0.419350,0.233920,1.000000,1.000000,55.895000,33.000000,5.578900,1.000000
24.000000,1.000000,29.000000,89.000000,228.000000,11.000000,24.000000,16.000000,534.000000,1.000000,0.000000,0.000000,0.155280,0.000000,0.000000,20.958000,6.000000,1.875000,1.000000
10.000000,1.000000,10.000000,46.000000,9.000000,4.000000,8.000000,7.000000,1441.000000,0.480000,1.000000,0.000000,0.314290,0.000000,0.000000,140.600000,32.000000,8.500000,1.000000
8.000000,2.000000,5.000000,20.000000,0.000000,2.000000,3.000000,6.000000,174.000000,1.000000,0.000000,0.695650,0.406250,1.000000,2.000000,20.625000,2.000000,1.375000,0.000000
1.000000,1.000000,2.000000,1.000000,0.000000,2.000000,0.000000,0.000000,186.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000
31.000000,1.000000,34.000000,108.000000,197.000000,9.000000,27.000000,28.000000,1228.000000,1.000000,2.000000,0.000000,0.112900,0.000000,0.000000,38.290000,23.000000,3.129000,1.000000
50.000000,1.000000,5.000000,66.000000,3.000000,1.000000,4.000000,6.000000,6259.000000,0.166670,1.000000,0.000000,0.500000,0.000000,0.000000,123.700000,163.000000,8.680000,0.000000
4.000000,1.000000,2.000000,7.000000,0.000000,1.000000,1.000000,3.000000,59.000000,1.000000,0.000000,0.000000,0.666670,0.000000,0.000000,13.250000,3.000000,1.750000,0.000000
11.000000,1.000000,22.000000,29.000000,23.000000,19.000000,3.000000,8.000000,244.000000,1.000000,1.000000,0.000000,0.160000,0.000000,0.000000,20.727000,5.000000,1.727300,0.000000
17.000000,1.000000,1.000000,37.000000,100.000000,1.000000,0.000000,16.000000,691.000000,0.800000,0.000000,0.000000,0.323530,0.000000,0.000000,39.059000,13.000000,2.117600,0.000000
3.000000,6.000000,4.000000,27.000000,1.000000,1.000000,3.000000,3.000000,238.000000,1.000000,1.000000,0.996990,1.000000,2.000000,4.000000,76.000000,3.000000,1.666700,0.000000
8.000000,6.000000,6.000000,31.000000,20.000000,4.000000,4.000000,1.000000,123.000000,0.666670,1.000000,0.991020,0.500000,4.000000,12.000000,14.000000,2.000000,0.875000,1.000000
4.000000,2.000000,10.000000,23.000000,6.000000,3.000000,7.000000,2.000000,175.000000,0.000000,0.000000,0.857140,0.583330,1.000000,1.000000,42.750000,1.000000,0.750000,0.000000
12.000000,2.000000,7.000000,38.000000,38.000000,1.000000,7.000000,8.000000,470.000000,1.000000,4.000000,0.541670,0.319440,1.000000,3.000000,36.500000,12.000000,3.333300,1.000000
27.000000,1.000000,3.000000,40.000000,25.000000,3.000000,0.000000,21.000000,1277.000000,0.705880,0.000000,0.000000,0.296300,0.000000,0.000000,45.667000,7.000000,1.592600,0.000000
7.000000,2.000000,5.000000,16.000000,3.000000,1.000000,4.000000,7.000000,115.000000,1.000000,0.000000,0.700000,0.392860,1.000000,1.000000,14.429000,3.000000,1.428600,1.000000
4.000000,5.000000,6.000000,16.000000,0.000000,4.000000,5.000000,2.000000,62.000000,1.000000,1.000000,0.995860,0.416670,0.000000,0.000000,14.000000,2.000000,1.000000,0.000000
3.000000,2.000000,4.000000,9.000000,1.000000,1.000000,3.000000,0.000000,71.000000,1.000000,0.000000,0.777780,0.444440,1.000000,2.000000,22.333000,6.000000,2.333300,0.000000
55.000000,6.000000,109.000000,200.000000,1197.000000,99.000000,30.000000,40.000000,1437.000000,0.875000,8.000000,0.922750,0.078469,1.000000,1.000000,24.836000,13.000000,2.509100,1.000000
22.000000,1.000000,23.000000,36.000000,175.000000,20.000000,6.000000,22.000000,239.000000,0.142860,0.000000,0.000000,0.392050,0.000000,0.000000,9.545500,4.000000,1.318200,1.000000
8.000000,1.000000,15.000000,31.000000,0.000000,8.000000,9.000000,3.000000,356.000000,0.000000,1.000000,0.000000,0.375000,0.000000,0.000000,42.125000,1.000000,0.375000,0.000000
3.000000,2.000000,4.000000,5.000000,3.000000,1.000000,3.000000,0.000000,20.000000,0.000000,0.000000,0.777780,0.466670,1.000000,2.000000,5.666700,1.000000,0.666700,0.000000
4.000000,2.000000,4.000000,9.000000,0.000000,1.000000,3.000000,0.000000,80.000000,1.000000,0.000000,0.700000,0.357140,1.000000,2.000000,18.250000,5.000000,1.750000,0.000000
10.000000,7.000000,7.000000,56.000000,21.000000,2.000000,6.000000,4.000000,384.000000,1.000000,0.000000,0.986400,0.300000,0.000000,0.000000,36.600000,5.000000,1.300000,0.000000
2.000000,8.000000,11.000000,23.000000,1.000000,3.000000,11.000000,2.000000,100.000000,0.000000,0.000000,0.998840,0.750000,1.000000,2.000000,49.000000,7.000000,3.500000,1.000000
6.000000,1.000000,2.000000,40.000000,13.000000,0.000000,2.000000,5.000000,374.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.000000,61.167000,11.000000,3.000000,0.000000
4.000000,3.000000,4.000000,13.000000,0.000000,4.000000,1.000000,3.000000,71.000000,0.133330,0.000000,0.850000,0.500000,1.000000,1.000000,13.000000,1.000000,0.750000,0.000000
2.000000,2.000000,11.000000,9.000000,1.000000,3.000000,8.000000,1.000000,65.000000,0.000000,0.000000,0.947370,0.625000,0.000000,0.000000,31.500000,1.000000,0.500000,0.000000
25.000000,1.000000,10.000000,37.000000,290.000000,7.000000,3.000000,22.000000,161.000000,1.000000,1.000000,0.000000,0.157410,0.000000,0.000000,5.200000,3.000000,1.160000,0.000000
19.000000,1.000000,19.000000,71.000000,91.000000,6.000000,15.000000,9.000000,1263.000000,0.625000,1.000000,0.000000,0.274850,0.000000,0.000000,65.053000,5.000000,1.631600,0.000000
1.000000,8.000000,4.000000,15.000000,0.000000,2.000000,4.000000,1.000000,83.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,82.000000,0.000000,0.000000,1.000000
15.000000,1.000000,19.000000,28.000000,0.000000,18.000000,1.000000,11.000000,391.000000,0.125000,1.000000,0.000000,0.333330,0.000000,0.000000,24.533000,6.000000,2.266700,0.000000
5.000000,3.000000,4.000000,18.000000,8.000000,0.000000,4.000000,5.000000,173.000000,1.000000,2.000000,0.818180,0.366670,2.000000,3.000000,32.400000,7.000000,2.600000,0.000000
11.000000,2.000000,2.000000,23.000000,25.000000,1.000000,1.000000,7.000000,167.000000,0.666670,0.000000,0.640000,0.303030,2.000000,2.000000,13.909000,4.000000,1.545500,0.000000
2.000000,1.000000,4.000000,2.000000,1.000000,4.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.666670,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000
6.000000,3.000000,3.000000,19.000000,3.000000,2.000000,1.000000,5.000000,387.000000,0.400000,1.000000,0.850000,0.333330,1.000000,1.000000,62.667000,14.000000,4.333300,0.000000
3.000000,1.000000,5.000000,4.000000,3.000000,5.000000,0.000000,2.000000,23.000000,0.000000,2.000000,0.000000,0.500000,0.000000,0.000000,4.000000,2.000000,1.000000,0.000000
87.000000,2.000000,8.000000,100.000000,3741.000000,0.000000,8.000000,84.000000,711.000000,0.000000,0.000000,0.104170,0.054675,1.000000,2.000000,7.172400,3.000000,1.023000,0.000000
2.000000,3.000000,5.000000,4.000000,1.000000,1.000000,4.000000,2.000000,10.000000,0.000000,0.000000,0.857140,0.750000,0.000000,0.000000,4.000000,1.000000,0.500000,0.000000
7.000000,2.000000,7.000000,27.000000,0.000000,1.000000,7.000000,3.000000,500.000000,0.600000,2.000000,0.454550,0.285710,0.000000,0.000000,69.000000,5.000000,3.142900,1.000000
18.000000,5.000000,16.000000,62.000000,31.000000,5.000000,14.000000,16.000000,551.000000,0.583330,5.000000,0.976080,0.317650,0.000000,0.000000,28.944000,7.000000,1.944400,1.000000
2.000000,2.000000,10.000000,6.000000,1.000000,5.000000,5.000000,1.000000,30.000000,0.000000,0.000000,0.947370,0.625000,0.000000,0.000000,14.000000,1.000000,0.500000,0.000000
2.000000,1.000000,3.000000,2.000000,1.000000,3.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
5.000000,5.000000,4.000000,26.000000,0.000000,3.000000,1.000000,5.000000,339.000000,1.000000,0.000000,0.993910,0.600000,0.000000,0.000000,66.400000,12.000000,4.200000,0.000000
3.000000,6.000000,3.000000,13.000000,3.000000,1.000000,2.000000,3.000000,45.000000,0.000000,0.000000,0.997380,0.500000,2.000000,2.000000,14.000000,1.000000,0.666700,0.000000
13.000000,6.000000,14.000000,75.000000,44.000000,4.000000,13.000000,1.000000,517.000000,1.000000,0.000000,0.982200,0.500000,3.000000,5.000000,38.077000,12.000000,2.307700,1.000000
2.000000,3.000000,7.000000,4.000000,1.000000,7.000000,0.000000,2.000000,9.000000,0.000000,0.000000,1.000000,0.750000,0.000000,0.000000,3.500000,0.000000,0.000000,0.000000
11.000000,2.000000,5.000000,31.000000,31.000000,1.000000,5.000000,7.000000,231.000000,1.000000,0.000000,0.565220,0.400000,1.000000,3.000000,19.273000,8.000000,2.272700,1.000000
2.000000,8.000000,9.000000,25.000000,1.000000,2.000000,8.000000,2.000000,127.000000,0.000000,0.000000,0.998840,0.750000,3.000000,4.000000,62.500000,9.000000,4.500000,1.000000
10.000000,7.000000,15.000000,74.000000,17.000000,4.000000,15.000000,5.000000,477.000000,1.000000,1.000000,0.986400,0.250000,4.000000,7.000000,46.100000,9.000000,2.300000,1.000000
6.000000,1.000000,8.000000,23.000000,3.000000,4.000000,4.000000,5.000000,128.000000,0.000000,1.000000,0.000000,0.458330,0.000000,0.000000,19.500000,2.000000,1.333300,1.000000
21.000000,6.000000,17.000000,83.000000,64.000000,13.000000,7.000000,9.000000,589.000000,1.000000,1.000000,0.978990,0.224490,3.000000,7.000000,26.762000,13.000000,2.761900,1.000000
2.000000,2.000000,10.000000,9.000000,1.000000,1.000000,9.000000,1.000000,36.000000,0.000000,0.000000,0.947370,0.625000,1.000000,1.000000,16.000000,1.000000,0.500000,0.000000
3.000000,2.000000,11.000000,18.000000,3.000000,1.000000,10.000000,1.000000,273.000000,0.000000,0.000000,0.900000,0.533330,1.000000,1.000000,89.667000,1.000000,0.666700,0.000000
3.000000,7.000000,5.000000,33.000000,3.000000,2.000000,4.000000,3.000000,162.000000,0.000000,0.000000,0.996950,0.555560,0.000000,0.000000,53.000000,1.000000,0.666700,1.000000
5.000000,6.000000,4.000000,35.000000,0.000000,2.000000,3.000000,3.000000,386.000000,1.000000,0.000000,0.993990,0.500000,3.000000,5.000000,73.600000,6.000000,2.000000,1.000000
19.000000,1.000000,50.000000,30.000000,147.000000,46.000000,7.000000,19.000000,240.000000,0.500000,4.000000,0.000000,0.233080,0.000000,0.000000,11.316000,6.000000,1.631600,0.000000
2.000000,2.000000,12.000000,10.000000,1.000000,1.000000,11.000000,1.000000,137.000000,0.625000,4.000000,0.947370,0.625000,1.000000,1.000000,63.500000,1.000000,0.500000,0.000000
2.000000,2.000000,10.000000,9.000000,1.000000,2.000000,8.000000,1.000000,40.000000,0.000000,0.000000,0.947370,0.600000,1.000000,2.000000,18.500000,1.000000,0.500000,0.000000
1.000000,1.000000,5.000000,1.000000,0.000000,5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
17.000000,1.000000,8.000000,22.000000,100.000000,5.000000,3.000000,17.000000,199.000000,1.000000,4.000000,0.000000,0.183820,0.000000,0.000000,10.118000,4.000000,1.411800,1.000000
5.000000,6.000000,10.000000,33.000000,4.000000,4.000000,8.000000,2.000000,152.000000,1.000000,2.000000,0.993890,0.400000,1.000000,1.000000,28.800000,1.000000,0.800000,1.000000
7.000000,6.000000,7.000000,33.000000,11.000000,4.000000,6.000000,0.000000,145.000000,1.000000,3.000000,0.990870,0.285710,0.000000,0.000000,19.286000,1.000000,0.857100,1.000000
6.000000,3.000000,14.000000,14.000000,5.000000,11.000000,5.000000,5.000000,81.000000,0.181820,1.000000,0.600000,0.400000,1.000000,1.000000,10.667000,1.000000,0.666700,0.000000
5.000000,1.000000,9.000000,5.000000,10.000000,7.000000,2.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
399.000000,1.000000,47.000000,487.000000,0.000000,1.000000,47.000000,82.000000,23350.000000,0.800000,8.000000,0.000000,0.183380,0.000000,0.000000,57.459000,46.000000,5.543900,0.000000
11.000000,1.000000,3.000000,16.000000,55.000000,2.000000,1.000000,9.000000,456.000000,0.000000,0.000000,0.000000,0.363640,0.000000,0.000000,40.455000,6.000000,3.545500,0.000000
6.000000,3.000000,2.000000,19.000000,15.000000,2.000000,0.000000,4.000000,184.000000,0.000000,0.000000,0.850000,0.500000,1.000000,1.000000,28.833000,14.000000,2.833300,0.000000
13.000000,1.000000,11.000000,61.000000,44.000000,4.000000,10.000000,6.000000,488.000000,1.000000,0.000000,0.000000,0.180560,0.000000,0.000000,36.154000,6.000000,2.538500,1.000000
2.000000,2.000000,7.000000,7.000000,1.000000,1.000000,6.000000,1.000000,30.000000,0.000000,0.000000,0.947370,0.625000,1.000000,1.000000,14.000000,1.000000,0.500000,0.000000
13.000000,7.000000,10.000000,72.000000,44.000000,2.000000,9.000000,4.000000,631.000000,1.000000,0.000000,0.981950,0.217950,0.000000,0.000000,46.538000,7.000000,1.769200,0.000000
2.000000,2.000000,7.000000,6.000000,1.000000,1.000000,6.000000,1.000000,36.000000,0.000000,0.000000,0.947370,0.625000,1.000000,1.000000,17.000000,1.000000,0.500000,0.000000
8.000000,2.000000,8.000000,34.000000,12.000000,2.000000,6.000000,5.000000,223.000000,1.000000,0.000000,0.500000,0.291670,0.000000,0.000000,26.375000,8.000000,2.000000,0.000000
14.000000,5.000000,20.000000,72.000000,37.000000,17.000000,11.000000,8.000000,533.000000,0.928570,3.000000,0.980480,0.257140,2.000000,5.000000,36.071000,6.000000,1.785700,1.000000
5.000000,2.000000,4.000000,18.000000,8.000000,1.000000,4.000000,2.000000,106.000000,0.000000,0.000000,0.714290,0.333330,1.000000,2.000000,20.000000,3.000000,1.200000,0.000000
12.000000,1.000000,19.000000,32.000000,36.000000,15.000000,6.000000,12.000000,236.000000,1.000000,3.000000,0.000000,0.416670,0.000000,0.000000,18.250000,5.000000,2.000000,1.000000
5.000000,2.000000,7.000000,20.000000,4.000000,1.000000,6.000000,2.000000,153.000000,0.000000,0.000000,0.818180,0.366670,0.000000,0.000000,29.400000,10.000000,4.000000,0.000000
4.000000,5.000000,5.000000,32.000000,0.000000,1.000000,4.000000,2.000000,313.000000,0.909090,0.000000,0.995600,0.375000,0.000000,0.000000,74.500000,11.000000,4.000000,1.000000
10.000000,2.000000,8.000000,29.000000,3.000000,4.000000,5.000000,8.000000,189.000000,0.000000,0.000000,0.666670,0.425000,1.000000,2.000000,17.800000,4.000000,1.900000,0.000000
9.000000,1.000000,8.000000,39.000000,36.000000,5.000000,4.000000,9.000000,904.000000,0.000000,0.000000,0.000000,0.301590,0.000000,0.000000,99.444000,20.000000,6.000000,1.000000
3.000000,6.000000,4.000000,24.000000,1.000000,1.000000,3.000000,3.000000,321.000000,1.000000,1.000000,0.996990,1.000000,2.000000,4.000000,102.000000,3.000000,1.666700,0.000000
