31.000000,13.000000,1.000000,24.000000,0.203030,79.097000,1.000000
7.000000,0.000000,0.000000,7.000000,0.428570,0.000000,0.000000
5.000000,3.000000,2.000000,4.000000,0.440000,39.000000,0.000000
10.000000,5.000000,3.000000,10.000000,0.533330,6.700000,0.000000
4.000000,4.000000,1.000000,1.000000,0.500000,28.000000,0.000000
4.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000
8.000000,2.000000,1.000000,7.000000,0.468750,25.125000,1.000000
18.000000,10.000000,8.000000,16.000000,0.361110,14.389000,1.000000
4.000000,0.000000,0.000000,4.000000,0.625000,0.000000,1.000000
8.000000,0.000000,0.000000,8.000000,0.666670,0.000000,1.000000
8.000000,5.000000,0.000000,2.000000,0.296880,32.000000,0.000000
19.000000,3.000000,1.000000,13.000000,0.315790,26.632000,1.000000
2.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000
2.000000,10.000000,10.000000,2.000000,0.750000,4.500000,0.000000
3.000000,4.000000,1.000000,1.000000,0.555560,11.667000,0.000000
11.000000,8.000000,1.000000,7.000000,0.222220,59.273000,0.000000
4.000000,5.000000,1.000000,1.000000,0.500000,22.250000,0.000000
2.000000,9.000000,2.000000,1.000000,0.571430,86.000000,1.000000
27.000000,13.000000,6.000000,8.000000,0.230770,77.000000,1.000000
131.000000,29.000000,4.000000,83.000000,0.095547,26.695000,1.000000
1.000000,12.000000,12.000000,1.000000,1.000000,0.000000,0.000000
8.000000,0.000000,0.000000,8.000000,0.354170,0.000000,1.000000
3.000000,5.000000,1.000000,1.000000,0.555560,16.667000,0.000000
44.000000,20.000000,12.000000,35.000000,0.224750,49.045000,1.000000
1.000000,7.000000,7.000000,1.000000,1.000000,3.000000,1.000000
12.000000,9.000000,6.000000,12.000000,0.395830,11.750000,1.000000
4.000000,3.000000,2.000000,4.000000,0.437500,3.750000,0.000000
11.000000,8.000000,1.000000,7.000000,0.222220,53.273000,1.000000
3.000000,4.000000,3.000000,3.000000,0.666670,0.000000,0.000000
51.000000,7.000000,1.000000,11.000000,0.165450,113.980000,1.000000
5.000000,10.000000,4.000000,3.000000,0.333330,36.600000,0.000000
4.000000,6.000000,4.000000,4.000000,0.437500,8.750000,0.000000
3.000000,3.000000,3.000000,0.000000,0.500000,11.667000,1.000000
1.000000,15.000000,14.000000,1.000000,1.000000,5.000000,0.000000
4.000000,0.000000,0.000000,4.000000,0.625000,0.000000,1.000000
21.000000,9.000000,8.000000,20.000000,0.371430,38.190000,1.000000
4.000000,5.000000,1.000000,1.000000,0.500000,17.000000,0.000000
3.000000,5.000000,5.000000,3.000000,0.583330,0.000000,0.000000
3.000000,0.000000,0.000000,3.000000,1.000000,0.000000,1.000000
5.000000,2.000000,1.000000,4.000000,0.500000,155.600000,0.000000
1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
